agent,aggregated,anneal_steps,batch_normalization,batch_size,date,decay_freq,discount,double,dueling,env,episodes,err_clip,exploration,exploration_anneal_steps,exploration_min,exploration_q_clip,exploration_start,exploration_temp,exploration_temp_min,filename,final_reward,hidden_activation,hidden_dropout,history_len,idealization,init_mean,init_method,init_std,input_dropout,layer_sizes,loss,lr,lr_decay,lr_init,lr_min,max_reward,memory_size,min_mem_size,multi_steps,n_epochs,n_eps,normalize,optimizer,out_activation,policy,prioritize_replay,priority_exp,priority_shift,q_clip,seed,solve_episode,streams_size,tail_avg,tail_std,target_update_freq,time,weights_init
dqnp,-299.32180703476496,,True,960,2018-05-12 23:57:00,72.0,1.0,False,False,lander,,,,40,0.5,,0.6406282891364747,-1.0,,(0) DQNP on LunarLander @ 12.05 23.57 [-9223363275605790271-49085630790410515303],-139.6299125048781,sigmoid,0,2,0.5721192368237688,,,,0.0,"[128, 64]",mse,,0.95,0.1,1e-05,-37.01351956907945,193149,1000,,5,32,False,adam,linear,eps-greedy,,,,"[-4543, 4543]",0,,-1,-343.190651105731,172.82979872827045,27,1555.364465713501,lecun_uniform
dqnp,-404.18350023137873,,False,442,2018-05-12 20:25:00,82.0,0.7096861052082442,False,False,lander,,,,251,0.16016714066092824,,0.6136695399132326,0.5,,(7) DQNP on LunarLander @ 12.05 20.25 [8760176663672-86102731184940196599],-264.7545818873182,sigmoid,0,2,0.08674342983999196,,,,0.0,[384],logcosh,,0.5346462833693904,0.09036058293737213,1e-05,-34.452489088391104,46732,1000,,5,105,False,rmsprop,softmax,eps-greedy,,,,"[-9354, 9354]",7,,-1,-462.6721477325142,140.20953240056195,68,1511.4381330013275,he_uniform
dqnp,-322.26452397217975,,True,1000,2018-05-12 23:56:00,46.0,0.9990163695374898,False,False,lander,,,,86,0.5,,0.5851105814940448,-1.0,,(0) DQNP on LunarLander @ 12.05 23.56 [8761249182689-77462982396212563168],-353.20681012435136,sigmoid,0,2,0.22091464269858146,,,,0.0,"[32, 64]",mse,,0.9162707889079091,0.1,1e-05,-130.59315535724846,159005,1000,,4,43,False,adam,linear,eps-greedy,,,,"[-3018, 3018]",0,,-1,-322.066856502429,146.7404454098043,49,1523.9893996715546,lecun_uniform
dqnp,18.67457545262404,,False,128,2018-05-11 17:15:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 17.15 [-9223363282814423559],200.21106357457612,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,231.90483981446914,50000,1000,,1,192,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",7,,-1,-26.976922077609853,143.1487650680191,0,1801.7994112968445,lecun_uniform
dqnp,-254.8035895921704,,False,97,2018-05-12 14:23:00,97.0,0.9818313802505148,False,False,lander,,,,291,0.4222886085419277,,0.7964223091125092,-1.0,,(0) DQNP on LunarLander @ 12.05 14.23 [8746419274539-70715701195624600985],-124.80028513557205,sigmoid,0,2,0.89177300078208,,,,0.0,"[384, 192]",logcosh,,0.6313047017599905,0.007035737028722149,1e-05,-22.297283824777843,127144,1000,,1,282,False,adamax,softmax,eps-greedy,,,,"[-3338, 3338]",0,,-1,-294.6125886757379,128.94376932553376,39,1501.6714386940002,glorot_uniform
dqn,-73.3368762085783,,False,32,2018-05-06 10:17:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,dqn on lander @ 06.05 10.17-0,-97.46861314508536,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,0.005,0.1,0.005,1e-05,255.5859982511704,5000,1000,,1,400,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",0,,-1,-92.46842545861037,149.23864967974748,0,1848.1088516712189,lecun_uniform
dqnp,-178.74109863509287,,False,299,2018-05-13 12:46:00,221.0,0.8366094139916147,False,False,lander,,,,282,0.12354490534495766,,0.8204212495054048,0.5,,(8) DQNP on LunarLander @ 13.05 12.46 [-9223363269746988067-26959074498391792748],-68.43898186933615,sigmoid,0,2,0.690088910666147,,,,0.0,"[512, 384]",mse,,0.9345771532571439,0.024347655351874005,1e-05,-68.43898186933615,53971,1000,,3,77,False,adam,linear,eps-greedy,,,,"[-5205, 5205]",8,,-1,-201.54145013044769,104.75265569923057,33,1502.5379106998444,lecun_normal
dqnp,-145.28357096033722,,False,97,2018-05-12 14:23:00,97.0,0.9818313802505148,False,False,lander,,,,291,0.4222886085419277,,0.7964223091125092,-1.0,,(0) DQNP on LunarLander @ 12.05 14.23 [-9223363290435501280-65235697357788394581],-121.70453458289087,sigmoid,0,2,0.89177300078208,,,,0.0,"[384, 192]",logcosh,,0.6313047017599905,0.007035737028722149,1e-05,88.71593425554397,127144,1000,,1,256,False,adamax,softmax,eps-greedy,,,,"[-3338, 3338]",0,,-1,-171.06603132573565,75.9996070415626,39,1500.5235607624054,glorot_uniform
dqnp,56.058581949503214,,False,32,2018-05-09 16:19:00,100.0,0.99,False,False,lander,,,,300,0.01,,1.0,-1.0,,DQNP on LunarLander @ 09.05 16.19 [8777074143899],210.47601367120868,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.35,0.002,1e-05,257.35908994904537,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",10,,-1,17.035837019506424,140.25606860712435,0,3903.03649187088,lecun_uniform
dqnp,93.59170205336441,,False,32,2018-05-09 14:56:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 09.05 14.56 [-9223363277685435241],-66.97841919464952,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,0.0001,260.6613649368561,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",2,,-1,119.37906537680723,119.61970593729188,0,1794.2051768302917,lecun_uniform
qlp,59.40095565049492,2000.0,False,32,2018-05-08 09:38:00,2000.0,0.999,False,False,pole,,,,150,0.05,,1.0,-1.0,,qlp on pole @ 08.05 09.38-0,17.0,sigmoid,0,2,0.75,,,,0.0,"(384, 192)",mse,,0.5,0.25,0.0001,200.0,50000,1000,,1,5000,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",0,,-1,54.11,37.31544349505072,0,9.08141303062439,lecun_uniform
dqnp,82.40799897600246,,False,32,2018-05-08 21:44:00,200.0,0.99,False,False,lander,,,,150,0.1,"[-1000, 1000]",1.0,2.0,0.2,DQNP on LunarLander @ 08.05 21.44 [-9223363280247277182],234.34221336047423,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,262.9100775918927,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,False,0.01,0.1,"[-10000, 10000]",0,,0,47.40520173175749,145.88242086076065,25,1810.1012699604034,lecun_uniform
dqnp,77.51609532709517,,False,32,2018-05-11 20:14:00,200.0,0.99,False,False,lander,,,,150,0.01,,0.5,-1.0,,(26) DQNP on LunarLander @ 11.05 20.14 [8752363021951-18998461742432230283],165.2261851818103,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,250.80296578828998,50000,1000,,1,176,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",26,,-1,57.46619261786336,154.4777349240289,0,2007.3040163516998,lecun_uniform
dqnp,28.916981074622985,,False,32,2018-05-11 20:14:00,200.0,0.99,False,False,lander,,,,150,0.01,,0.5,-1.0,,(10) DQNP on LunarLander @ 11.05 20.14 [8752363005907-36031432188127798980],-56.48116778319356,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,236.5359270667321,50000,1000,,1,190,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",10,,-1,41.28402094912535,172.27452176415207,0,2001.8399209976196,lecun_uniform
dqnp,-111.62924572709944,,False,716,2018-05-13 13:24:00,221.0,1.0,False,False,lander,,,,93,0.22712634731431847,,0.6663631330795179,0.5,,(0) DQNP on LunarLander @ 13.05 13.24 [-9223363280971359642-6730476923479217806],-74.88882571590189,sigmoid,0,2,0.40273480175097737,,,,0.0,[256],mse,,0.7174634465281656,0.012496242641281232,1e-05,54.03919334008714,151355,1000,,3,63,False,adam,linear,eps-greedy,,,,"[-5076, 5076]",0,,-1,-132.3033980779162,65.72292645285725,45,1514.9374492168427,lecun_uniform
dqnp,-67.22423730055509,,False,32,2018-05-11 20:10:00,200.0,0.99,False,False,lander,,,,50,0.5,,1.0,-1.0,,(7) DQNP on LunarLander @ 11.05 20.10 [-9223363284537221965-48939076790232513358],-131.11212450068322,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,105.7216620001982,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",7,,-1,-71.32966155480952,46.32338659365293,0,1762.1013853549957,lecun_uniform
dqnp,-172.20912943331751,,True,32,2018-05-13 14:15:00,50.0,0.9,False,False,lander,,,,60,0.3,,0.8,2.0,,(0) DQNP on LunarLander @ 13.05 14.15 [8787932738824-99158939433761834721],-182.1114148443957,sigmoid,0,2,0.0,,,,0.0,"[384, 384]",logcosh,,0.25,0.049999999999999996,1e-05,-5.425849444988573,100000,1000,,1,871,False,adam,softmax,eps-greedy,,,,"[-10000, 10000]",0,,-1,-184.02052351356545,63.34439626985218,0,1500.9994487762451,lecun_uniform
qlp,137.58406029673029,300.0,False,32,2018-05-08 13:37:00,1000.0,0.5087383854512969,False,False,pole,,,,150,0.2,,0.5180110994064213,-1.0,,QLP on CartPole @ 08.05 13.37 [-9223372036560413061],121.0,sigmoid,0,2,0.453066741510455,0.0,,0.1,0.0,"(384, 192)",mse,,0.11546990684611672,0.1625312669199707,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,138.65,45.534397032697306,0,5.9596710205078125,lecun_uniform
dqnp,-181.86557512922715,,False,32,2018-05-11 18:33:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.33 [-9223363269812085532],-302.9904021334945,sigmoid,0,2,1.0,,lecun_uniform,,0.0,[32],mse,,0.1,0.005,1e-05,0.09482219183915852,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",0,,-1,-172.02656325878007,74.06574584301835,0,3235.5926678180695,lecun_uniform
dqn,183.42882966110756,,False,32,2018-04-27 09:34:00,200.0,0.99,False,False,lander,400.0,,,150,0.01,,1.0,-1.0,,dqn on lander @ 27.04 09.34-1,214.45309139211525,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,0.005,0.1,0.005,1e-05,258.79782253423383,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",1,,-1,179.43330746790514,91.93896902061957,0,1234.8662159442902,lecun_uniform
dqnp,-298.5888483343312,,False,637,2018-05-12 08:11:00,134.0,0.8190347111515881,False,False,lander,,,,176,0.4631479455464453,,0.5262692361181112,1.0,,(1) DQNP on LunarLander @ 12.05 08.11 [8765831573775-26276067824382027974],-285.37718424398753,hard_sigmoid,0,2,0.8988887384705686,,,,0.0,"[192, 192, 192]",mse,,0.11217129836629611,0.003337906679538459,1e-05,-21.914390408748716,152705,1000,,3,70,True,adagrad,softmax,eps-greedy,,,,"[-8110, 8110]",1,,-1,-315.1081741097499,172.59701074545788,0,1812.3907122612,he_uniform
dqnp,-135.79730460581993,,False,32,2018-05-10 21:12:00,200.0,0.99,True,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 10.05 21.12 [-9223363272414990788],-407.7911699838843,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,197.8044594632241,5000,1000,1.0,1,370,False,adam,linear,eps-greedy,True,0.6,0.01,"[-10000, 10000]",9,,-1,-105.63194400889974,151.85117047884896,5,2004.5478491783142,lecun_uniform
dqnp,166.560530378889,,False,16,2018-05-11 17:15:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 17.15 [8754085799898],230.72248437041443,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,258.4398031990655,50000,1000,,1,354,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",5,,-1,154.4240998171609,97.0989745945039,0,1801.963496685028,lecun_uniform
dqnp,-639.6445281698996,,False,58,2018-05-12 11:50:00,67.0,0.7705407841521783,False,False,lander,,,,115,0.020185124033662218,,0.8066071558618422,1.0,,(0) DQNP on LunarLander @ 12.05 11.50 [8732648999614-14742458605128446506],-575.2604860954352,sigmoid,0,2,0.987127207172685,,,,0.0,"[192, 192, 192]",mae,,0.6796135745874395,0.04418177448598717,1e-05,-59.36617130325999,32210,1000,,2,769,True,nadam,softmax,eps-greedy,,,,"[-6745, 6745]",0,,32,-687.8372173201262,315.4092513516353,0,1800.7724134922028,random_uniform
dqnp,11.380403643463339,,False,32,2018-05-11 20:14:00,200.0,0.99,False,False,lander,,,,200,0.01,,0.5,-1.0,,(13) DQNP on LunarLander @ 11.05 20.14 [-9223363284491767990-30900771054983935102],73.2942231481191,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,217.7913454856149,50000,1000,,1,156,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",13,,-1,-10.68059594216124,133.82417420695083,0,2004.741082906723,lecun_uniform
dqnp,-128.96786596018129,,False,71,2018-05-12 11:13:00,141.0,0.8728219439458917,False,False,lander,,,,99,0.20721546317345751,,0.9635593251708905,1.0,,(1) DQNP on LunarLander @ 12.05 11.13 [8765663816263-43893103467931321467],-176.4215256296496,tanh,0,2,0.4468753296184411,,,,0.0,"[32, 32]",mae,,0.6689186653462665,0.0031108027773141776,1e-05,41.315046521706954,188787,1000,,2,158,False,adam,linear,eps-greedy,,,,"[-6333, 6333]",1,,-1,-134.0615635735738,60.89969087724188,0,1822.1113069057465,he_normal
qlp,157.6205178090254,300.0,False,32,2018-05-08 13:40:00,1000.0,1.0,False,False,pole,,,,150,0.2,,0.30619752332025213,-1.0,,QLP on CartPole @ 08.05 13.40 [272491805],195.0,sigmoid,0,2,0.0,0.0,,0.1,0.0,"(384, 192)",mse,,0.05,0.8532731126163892,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,150.3,43.544821909746226,0,6.374633073806763,lecun_uniform
ql,103.16697317127719,,False,32,2018-05-08 09:26:00,200.0,0.99,False,False,pole,,,,150,0.01,,1.0,-1.0,,ql on pole @ 08.05 09.26-0,63.0,sigmoid,0,2,1.0,,,,0.0,"(384, 192)",mse,,0.1,0.005,1e-05,200.0,50000,1000,,1,10000,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",0,,-1,106.29,60.0052682872281,0,35.40626096725464,lecun_uniform
qlp,109.56064595434206,1300.0,False,32,2018-05-08 13:31:00,1000.0,0.7642293413489603,False,False,pole,,,,150,0.14911373240387107,,0.22337133274726179,-1.0,,QLP on CartPole @ 08.05 13.31 [272029602],21.0,sigmoid,0,2,0.248204864424638,0.0,,0.1,0.0,"(384, 192)",mse,,0.943108060503563,0.9056524889886411,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,123.79,64.31854045657944,0,6.089219093322754,lecun_uniform
dqnp,-180.50796843056364,,False,433,2018-05-13 12:43:00,48.0,0.9599348183527239,False,False,lander,,,,192,0.45217732057207943,,0.9766774941428229,-1.0,,(0) DQNP on LunarLander @ 13.05 12.43 [8755962044168-65864251438908496239],-139.34754752304124,sigmoid,0,2,0.30511338548700884,,,,0.0,"[384, 192]",mae,,0.7030175641548798,0.001483738595669875,1e-05,-52.03670809255247,45681,1000,,4,81,True,adam,linear,eps-greedy,,,,"[-4279, 4279]",0,,-1,-194.1640594216815,87.79120926591106,24,1508.0402994155884,he_uniform
qlp,189.7267751728096,300.0,False,32,2018-05-08 13:33:00,1000.0,0.7667227373315103,False,False,pole,,,,150,0.03643512639241259,,1.0,-1.0,,QLP on CartPole @ 08.05 13.33 [294183176],200.0,sigmoid,0,2,0.3332850416878726,0.0,,0.1,0.0,"(384, 192)",mse,,0.41231008651582707,0.3058636717790254,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,189.09,20.907248271903942,0,9.54887080192566,lecun_uniform
dqnp,-256.0838953386535,,False,956,2018-05-13 14:15:00,231.0,0.5767470053194033,False,False,lander,,,,247,0.08579198193295941,,0.6661159377779852,-1.0,,(0) DQNP on LunarLander @ 13.05 14.15 [-9223363280971359593-84320920707436392321],-416.21410454529735,relu,0,2,0.49165893985422315,,,,0.0,"[128, 256]",mse,,0.726406140977133,0.001167265458352828,1e-05,-13.059925263038792,157885,1000,,2,41,False,adam,linear,eps-greedy,,,,"[-4319, 4319]",0,,-1,-235.30986997084906,158.63384652418247,13,1500.7524874210358,he_uniform
dqnp,-184.87398782973722,,False,32,2018-05-13 15:06:00,153.0,0.9555746642248389,False,False,lander,,,,67,0.06417139982406578,,0.8503269595179194,-1.0,,(0) DQNP on LunarLander @ 13.05 15.06 [8787932748131-37656058150588754491],-100.51721622119284,sigmoid,0,2,0.2622903584973518,,,,0.0,"[384, 192]",mse,,0.10183399547851561,0.025987503966930683,1e-05,132.07513466682286,5000,1000,,2,332,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",0,,-1,-227.81794243886503,121.40462034091794,0,1501.7727446556091,he_uniform
qlp,192.13305535392251,1300.0,False,32,2018-05-08 13:42:00,1000.0,0.747573706591683,False,False,pole,,,,150,0.001,,0.36942121332089056,-1.0,,QLP on CartPole @ 08.05 13.42 [294873166],200.0,sigmoid,0,2,0.17013240673965332,0.0,,0.1,0.0,"(384, 192)",mse,,0.05,0.9288858135033774,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,191.83,17.39444646077499,0,7.475467920303345,lecun_uniform
dqnp,-65.73538460252072,,False,32,2018-05-11 20:10:00,200.0,0.99,False,False,lander,,,,50,0.5,,1.0,-1.0,,(23) DQNP on LunarLander @ 11.05 20.10 [-9223363284491753910-5589087476268750002],-92.48428874686388,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,89.97086997869812,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",23,,-1,-73.26270459560834,59.12799841654696,0,1796.4018211364746,lecun_uniform
dqnp,-137.61996882100945,,False,566,2018-05-13 13:24:00,46.0,0.9902144627661602,False,False,lander,,,,57,0.4099731223575274,,0.6753776405208105,-1.0,,(0) DQNP on LunarLander @ 13.05 13.24 [8755883416226-51928079126668926984],-68.7090125350048,sigmoid,0,2,0.3639572449329394,,,,0.0,[512],mse,,0.41041607205955905,0.0010405647681165234,1e-05,-35.9109522182662,152305,1000,,2,67,False,adam,linear,eps-greedy,,,,"[-1910, 1910]",0,,-1,-154.0249881732707,82.03780588979079,19,1547.4575490951538,lecun_uniform
dqnp,-226.33741213037473,,True,627,2018-05-13 12:09:00,13.0,0.5080699789659942,False,False,lander,,,,251,0.25820957000876266,,0.5443069764631904,-1.0,,(0) DQNP on LunarLander @ 13.05 12.09 [-9223363280971359642-51653493227130808242],-193.15139901353248,sigmoid,0,2,0.7077640358753661,,,,0.0,"[384, 192]",mae,,0.07784985697824406,0.037937780643148435,1e-05,-22.56276439647789,52321,1000,,4,55,False,adam,softmax,eps-greedy,,,,"[-4753, 4753]",0,,-1,-242.3823146920213,133.2168981968108,20,1509.7212960720062,glorot_uniform
qlp,182.66466811209725,500.0,False,32,2018-05-08 09:49:00,500.0,0.9,False,False,pole,,,,150,0.05,,1.0,-1.0,,qlp on pole @ 08.05 09.49-0,177.0,sigmoid,0,2,0.75,,,,0.0,"(384, 192)",mse,,0.5,0.25,0.0001,200.0,50000,1000,,1,2000,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",0,,-1,184.49,22.52831887902761,0,11.511218070983887,lecun_uniform
dqnp,-100.75944390976218,,False,97,2018-05-12 20:24:00,97.0,0.9818313802505148,False,False,lander,,,,291,0.4222886085419277,,0.7964223091125092,-1.0,,(0) DQNP on LunarLander @ 12.05 20.24 [8761251726270-48017112692979906933],55.24560043564775,sigmoid,0,2,0.89177300078208,,,,0.0,"[384, 192]",logcosh,,0.6313047017599905,0.007035737028722149,1e-05,55.24560043564775,127144,1000,,1,267,False,adamax,softmax,eps-greedy,,,,"[-3338, 3338]",0,,-1,-143.72179160130787,67.79500317693225,39,1511.1329109668732,glorot_uniform
dqnp,-442.55723347034353,,False,442,2018-05-12 20:25:00,82.0,0.7096861052082442,False,False,lander,,,,251,0.16016714066092824,,0.6136695399132326,0.5,,(7) DQNP on LunarLander @ 12.05 20.25 [-9223363276845950099-6871322985009714024],-529.8653780838248,sigmoid,0,2,0.08674342983999196,,,,0.0,[384],logcosh,,0.5346462833693904,0.09036058293737213,1e-05,-34.452489088391104,46732,1000,,5,107,False,rmsprop,softmax,eps-greedy,,,,"[-9354, 9354]",7,,-1,-460.8845017995511,139.6880149926735,68,1512.0490534305573,he_uniform
dqnp,-217.0913558175748,,True,117,2018-05-13 14:15:00,70.0,0.576523170302571,False,False,lander,,,,247,0.34429854427298534,,0.6825643761563834,-1.0,,(0) DQNP on LunarLander @ 13.05 14.15 [-9223363280971359628-26987316607885443593],-243.5603982558469,tanh,0,2,0.4350042701138657,,,,0.0,"[192, 192, 192]",mse,,0.7439507147293742,0.036838270421783906,1e-05,-33.149652994651504,159056,1000,,4,119,False,adam,linear,eps-greedy,,,,"[-9995, 9995]",0,,-1,-222.50292395274835,103.65137815171344,13,1505.8784084320068,he_uniform
dqnp,-122.50373133405785,,False,32,2018-05-13 15:06:00,187.0,0.958954431385937,False,False,lander,,,,72,0.07494580602501284,,0.8263207549887275,-1.0,,(0) DQNP on LunarLander @ 13.05 15.06 [8787934955773-55161132043871990025],-168.87691398837194,sigmoid,0,2,0.9929034612651328,,,,0.0,"[384, 192]",mse,,0.1867825699805224,0.0017691071947327614,1e-05,185.30496185418582,5000,1000,,2,222,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",0,,-1,-143.7818071898594,78.66335028826101,0,1500.390201330185,glorot_normal
dqnp,-295.7345013162314,,False,521,2018-05-13 00:06:00,200.0,0.5958361632258964,False,False,lander,,,,261,0.19129059717107116,,0.9604842620370315,2.0,,(7) DQNP on LunarLander @ 13.05 00.06 [8744882012827-54317738309065124766],-478.1603628424217,sigmoid,0,2,0.9902448133132586,,,,0.0,"[384, 256]",mae,,0.5137120502699345,0.0944833780193098,1e-05,-23.40439620037272,171310,1000,,1,104,False,nadam,softmax,eps-greedy,,,,"[-9343, 9343]",7,,-1,-279.65461901884595,119.29043005696408,83,1507.7303416728973,he_uniform
dqnp,-111.89013290283285,,False,97,2018-05-12 14:23:00,97.0,0.9818313802505148,False,False,lander,,,,291,0.4222886085419277,,0.7964223091125092,-1.0,,(0) DQNP on LunarLander @ 12.05 14.23 [8746419300286-89912449480329444727],26.94120374365966,sigmoid,0,2,0.89177300078208,,,,0.0,"[384, 192]",logcosh,,0.6313047017599905,0.007035737028722149,1e-05,39.687785401621255,127144,1000,,1,253,False,adamax,softmax,eps-greedy,,,,"[-3338, 3338]",0,,-1,-150.01280976685052,73.90484679406013,39,1517.9570240974426,glorot_uniform
dqnp,-21.43586260619991,,False,32,2018-05-09 16:08:00,100.0,0.9,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 09.05 16.08 [8777122198592],123.24817062717024,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.35,0.002,1e-05,250.6765850090858,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",5,,-1,-62.44335373323233,181.5823140125978,0,3227.977785587311,lecun_uniform
dqnp,-128.53866867547373,,False,97,2018-05-12 14:23:00,97.0,0.9818313802505148,False,False,lander,,,,291,0.4222886085419277,,0.7964223091125092,-1.0,,(0) DQNP on LunarLander @ 12.05 14.23 [8746335324978-44482947490453727885],-5.937883066306817,sigmoid,0,2,0.89177300078208,,,,0.0,"[384, 192]",logcosh,,0.6313047017599905,0.007035737028722149,1e-05,60.488613563255576,127144,1000,,1,248,False,adamax,softmax,eps-greedy,,,,"[-3338, 3338]",0,,-1,-167.6898699406424,79.29445116371458,39,1501.9951980113983,glorot_uniform
dqnp,-56.716106836037994,,False,635,2018-05-12 09:19:00,290.0,0.9961661008876213,False,False,lander,,,,140,0.2819116352494288,,0.5787955386153284,1.0,,(0) DQNP on LunarLander @ 12.05 09.19 [8732663226074-10845825120568910255],29.43562761298552,sigmoid,0,2,0.6898114266179319,,,,0.0,[64],mse,,0.11414732066444817,0.0025693625294771587,1e-05,67.6369244331718,118408,1000,,1,118,True,nadam,linear,max-boltzmann,,,,"[-7620, 7620]",0,,-1,-82.94080898191635,56.895366848657424,0,1830.6717202663422,random_uniform
